SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy
8890,"3061","1","Friends","","2012","City Park Cafe",2,222,29.99,34.99,39.99,29.99,"https://images.brickset.com/sets/images/3061-1.jpg",4705,873
9223,"3063","1","Friends","","2012","Heartlake Flying Club",1,195,19.99,19.99,24.99,19.99,"https://images.brickset.com/sets/images/3063-1.jpg",1933,668
8892,"3065","1","Friends","","2012","Olivia's Tree House",1,191,19.99,19.99,24.99,19.99,"https://images.brickset.com/sets/images/3065-1.jpg",4561,814
8893,"3183","1","Friends","","2012","Stephanie's Cool Convertible",1,130,14.99,14.99,17.99,14.99,"https://images.brickset.com/sets/images/3183-1.jpg",3885,553
9187,"3184","1","Friends","","2012","Adventure Camper",2,309,29.99,34.99,39.99,29.99,"https://images.brickset.com/sets/images/3184-1.jpg",3185,922
9188,"3185","1","Friends","","2012","Summer Riding Camp",4,1112,89.99,99.99,124.99,99.99,"https://images.brickset.com/sets/images/3185-1.jpg",2180,1024
9189,"3186","1","Friends","","2012","Emma's Horse Trailer",1,218,19.99,24.99,29.99,24.99,"https://images.brickset.com/sets/images/3186-1.jpg",2675,784
8891,"3187","1","Friends","","2012","Butterfly Beauty Shop",2,221,24.99,24.99,29.99,24.99,"https://images.brickset.com/sets/images/3187-1.jpg",2615,838
8889,"3188","1","Friends","","2012","Heartlake Vet",2,343,39.99,44.99,49.99,39.99,"https://images.brickset.com/sets/images/3188-1.jpg",3054,873
9190,"3189","1","Friends","","2012","Heartlake Stables",2,401,49.99,49.99,64.99,54.99,"https://images.brickset.com/sets/images/3189-1.jpg",2170,854
8888,"3315","1","Friends","","2012","Olivia's House",3,695,69.99,74.99,89.99,69.99,"https://images.brickset.com/sets/images/3315-1.jpg",4706,926
9267,"3316","1","Friends","Seasonal","2012","Friends Advent Calendar",2,193,19.99,34.99,,19.99,"https://images.brickset.com/sets/images/3316-1.jpg",1804,561
9001,"3817","1","SpongeBob SquarePants","","2012","The Flying Dutchman",3,241,24.99,24.99,29.99,29.99,"https://images.brickset.com/sets/images/3817-1.jpg",2167,786
9002,"3818","1","SpongeBob SquarePants","","2012","Bikini Bottom Undersea Party",4,471,49.99,49.99,59.99,59.99,"https://images.brickset.com/sets/images/3818-1.jpg",1341,884
8968,"3863","1","Games","","2012","Kokoriko",,115,7.99,,,9.99,"https://images.brickset.com/sets/images/3863-1.jpg",449,246
8967,"3864","1","Games","","2012","Mini Taurus",4,165,9.99,,,12.99,"https://images.brickset.com/sets/images/3864-1.jpg",441,326
8966,"3865","1","Games","","2012","City Alarm",6,247,14.99,19.99,24.99,19.99,"https://images.brickset.com/sets/images/3865-1.jpg",1238,361
8965,"3866","1","Games","Licensed","2012","Star Wars: The Battle of Hoth",32,305,24.99,,,34.99,"https://images.brickset.com/sets/images/3866-1.jpg",1687,884
9241,"3867","1","Games","","2012","Maya Mystica",,,,,,,"https://images.brickset.com/sets/images/3867-1.jpg",20,271
9240,"3868","1","Games","Licensed","2012","Phineas and Ferb",,,,,,,"https://images.brickset.com/sets/images/3868-1.jpg",11,298
9239,"3874","1","Games","Heroica","2012","Heroica Ilrion",8,240,14.99,19.99,26.99,19.99,"https://images.brickset.com/sets/images/3874-1.jpg",971,447
9683,"3920","1","Games","Licensed","2012","The Hobbit: An Unexpected Journey",4,394,24.99,34.99,39.99,34.99,"https://images.brickset.com/sets/images/3920-1.jpg",1359,476
8900,"3930","1","Friends","","2012","Stephanie's Outdoor Bakery",1,45,4.99,6.99,7.99,5.99,"https://images.brickset.com/sets/images/3930-1.jpg",4214,396
8899,"3931","1","Friends","","2012","Emma's Splash Pool",1,43,4.99,5.99,7.99,5.99,"https://images.brickset.com/sets/images/3931-1.jpg",3536,503
8901,"3932","1","Friends","","2012","Andrea's Stage",1,87,9.99,9.99,12.99,9.99,"https://images.brickset.com/sets/images/3932-1.jpg",2948,622
